progress_id;project_id;wing_id;floor_id;flat_id;task_id;subtask_id;engineer_id;contractor_id;progress_status_id;progress_percent;start_date;reported_at;last_modified;completion_date;remarks;is_active
6782;1;1;24;36;16;411;19;5;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6783;1;1;24;36;3;10;5;2;2;10.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6784;1;1;24;36;6;85;58;6;3;25.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6785;1;1;24;36;8;245;5;7;4;40.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6786;1;1;24;36;7;136;58;5;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6787;1;1;24;36;7;132;58;5;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6788;1;1;24;36;16;438;62;5;4;40.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6789;1;1;24;36;6;52;53;6;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6790;1;1;24;36;8;213;62;3;2;10.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6791;1;1;24;36;8;205;50;1;4;40.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6792;1;1;24;36;10;315;25;10;2;10.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6793;1;1;24;36;9;306;55;7;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6794;1;1;24;36;8;280;21;8;2;10.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6795;1;1;24;36;11;330;48;10;4;40.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6796;1;1;24;36;9;309;17;5;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6797;1;1;25;37;6;113;60;6;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6798;1;1;25;37;8;165;17;8;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6799;1;1;25;37;7;132;19;5;4;40.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6800;1;1;25;37;8;280;50;2;4;40.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6801;1;1;25;37;8;295;19;8;4;40.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6802;1;1;25;37;7;156;62;5;3;25.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6803;1;1;25;37;16;437;14;5;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6804;1;1;25;37;8;211;49;10;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6805;1;1;25;37;16;415;21;5;4;40.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6806;1;1;25;37;10;315;51;1;1;0.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6807;1;1;25;37;6;104;25;6;4;40.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6808;1;1;25;37;6;78;57;6;3;25.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6809;1;1;25;37;16;434;23;5;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6810;1;1;25;37;8;218;52;6;4;40.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6811;1;1;25;37;6;48;51;6;1;0.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6812;1;1;25;37;10;312;19;2;2;10.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6813;1;1;25;37;3;17;50;2;2;10.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6814;1;1;25;37;16;400;50;5;4;40.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6815;1;1;25;37;3;5;55;2;2;10.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6816;1;1;25;37;7;149;57;5;4;40.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6817;1;1;25;37;6;98;60;6;2;10.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6818;1;1;25;37;6;75;25;6;1;0.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6819;1;1;25;37;4;29;14;2;2;10.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6820;1;1;25;37;6;61;52;6;1;0.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6821;1;1;25;37;13;364;60;7;2;10.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6822;1;1;25;37;4;28;53;2;2;10.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6823;1;1;25;37;3;9;54;2;1;0.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6824;1;1;25;37;12;358;61;11;2;10.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6825;1;1;25;37;15;385;59;9;3;25.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6826;1;1;25;37;17;452;58;4;1;0.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6827;1;1;25;37;6;102;23;6;3;25.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6828;1;1;25;37;10;317;59;1;3;25.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6829;1;1;25;37;17;443;3;4;1;0.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6830;1;1;25;37;8;252;52;1;4;40.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6831;1;1;25;37;8;289;49;11;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6832;1;1;25;37;9;308;14;3;1;0.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6833;1;1;25;37;7;159;51;5;3;25.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6834;1;1;25;37;8;212;51;1;1;0.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6835;1;1;25;37;6;112;25;6;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6836;1;1;25;37;9;305;25;8;3;25.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6837;1;1;25;37;11;326;57;1;2;10.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6838;1;1;25;37;7;158;21;5;2;10.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6839;1;1;25;37;8;271;21;6;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6840;1;1;25;37;16;412;49;5;2;10.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6841;1;1;25;37;3;20;17;2;4;40.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6842;1;1;25;37;9;304;15;7;4;40.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6843;1;1;25;37;16;416;62;5;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6844;1;1;25;37;8;188;53;7;4;40.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6845;1;1;25;37;6;89;48;6;4;40.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6846;1;1;25;37;4;24;15;2;4;40.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6847;1;1;25;37;7;152;61;5;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6848;1;1;25;37;6;91;15;6;3;25.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6849;1;1;25;37;6;74;61;6;1;0.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6850;1;1;25;37;7;148;17;5;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6851;1;1;25;37;8;169;55;7;2;10.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6852;1;1;25;37;6;88;51;6;3;25.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6853;1;1;25;37;2;3;19;1;1;0.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6854;1;1;25;37;16;441;19;5;4;40.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6855;1;1;25;37;8;257;19;7;2;10.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6856;1;1;25;37;12;356;58;9;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6857;1;1;25;37;11;343;14;2;1;0.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6858;1;1;25;37;18;456;59;11;4;40.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6859;1;1;25;37;9;309;59;1;4;40.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6860;1;1;25;37;5;43;3;4;2;10.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6861;1;1;25;37;8;247;78;2;1;0.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6862;1;1;25;37;7;138;59;5;2;10.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6863;1;1;25;37;14;374;53;3;4;40.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6864;1;1;25;37;6;81;62;6;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6865;1;1;25;37;7;157;3;5;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6866;1;1;25;37;4;32;15;2;1;0.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6867;1;1;25;37;11;325;58;11;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6868;1;1;25;37;8;224;49;2;1;0.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6869;1;1;25;37;6;90;78;6;1;0.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6870;1;1;25;37;8;216;56;1;3;25.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6871;1;1;25;37;5;36;51;4;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6872;1;1;25;37;6;119;53;6;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6873;1;1;25;37;8;278;48;10;1;0.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6874;1;1;25;37;6;93;57;6;2;10.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6875;1;1;25;37;8;198;23;2;2;10.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6876;1;1;25;37;12;357;50;10;2;10.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6877;1;1;25;37;18;457;57;11;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6878;1;1;25;37;16;433;21;5;1;0.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6879;1;1;25;37;12;352;78;11;4;40.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6880;1;1;25;37;7;141;60;5;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6881;1;1;25;37;7;130;51;5;2;10.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6882;1;1;25;37;6;120;59;6;1;0.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6883;1;1;25;37;6;121;62;6;1;0.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6884;1;1;25;37;9;307;14;5;3;25.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6885;1;1;25;37;8;182;78;7;3;25.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6886;1;1;25;37;8;294;23;9;3;25.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6887;1;1;25;37;10;311;53;10;2;10.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6888;1;1;25;37;8;179;48;8;2;10.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 37, floor 19.";1
6889;1;1;25;38;12;356;57;3;1;0.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6890;1;1;25;38;8;174;57;3;2;10.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6891;1;1;25;38;5;40;61;4;1;0.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6892;1;1;25;38;6;84;57;6;1;0.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6893;1;1;25;38;16;436;15;5;1;0.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6894;1;1;25;38;7;142;48;5;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6895;1;1;25;38;6;103;23;6;2;10.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6896;1;1;25;38;16;408;62;5;1;0.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6897;1;1;25;38;6;92;56;6;2;10.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6898;1;1;25;38;8;263;57;1;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6899;1;1;25;38;8;222;15;8;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6900;1;1;25;38;7;147;49;5;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6901;1;1;25;38;7;129;61;5;3;25.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6902;1;1;25;38;16;407;78;5;3;25.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6903;1;1;25;38;8;227;59;8;4;40.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6904;1;1;25;38;16;420;48;5;1;0.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6905;1;1;25;38;8;223;49;11;2;10.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6906;1;1;25;38;17;445;17;4;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6907;1;1;25;38;8;185;52;8;1;0.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6908;1;1;25;38;6;67;14;6;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6909;1;1;25;38;8;280;57;7;1;0.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6910;1;1;25;38;6;108;56;6;3;25.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6911;1;1;25;38;17;446;61;4;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6912;1;1;25;38;8;276;52;6;4;40.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6913;1;1;25;38;8;213;5;1;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6914;1;1;25;38;8;287;25;9;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6915;1;1;25;38;16;429;53;5;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6916;1;1;25;38;6;87;14;6;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6917;1;1;25;38;8;255;62;9;2;10.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6918;1;1;25;38;12;355;5;11;3;25.00;2024-04-09;"2024-04-09 10:00:00";"2024-04-09 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6919;1;1;25;38;16;416;60;5;4;40.00;2024-04-08;"2024-04-08 10:00:00";"2024-04-08 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6920;1;1;25;38;6;113;60;6;3;25.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6921;1;1;25;38;8;167;56;8;3;25.00;2024-04-07;"2024-04-07 10:00:00";"2024-04-07 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6922;1;1;25;38;18;458;53;11;2;10.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6923;1;1;25;38;8;282;50;7;3;25.00;2024-04-05;"2024-04-05 10:00:00";"2024-04-05 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6924;1;1;25;38;5;38;58;4;4;40.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6925;1;1;25;38;11;329;21;11;4;40.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6926;1;1;25;38;10;318;56;8;4;40.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6927;1;1;25;38;11;336;23;8;3;25.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6928;1;1;25;38;10;321;14;4;3;25.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6929;1;1;25;38;8;242;55;6;1;0.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6930;1;1;25;38;8;234;59;9;4;40.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6931;1;1;25;38;8;252;59;5;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6932;1;1;25;38;16;430;52;5;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
6933;1;1;25;38;16;434;57;5;3;25.00;2024-04-06;"2024-04-06 10:00:00";"2024-04-06 10:00:00";NULL;"Auto-generated progress for flat 38, floor 19.";1
